especie,nome_comum,status_2014,status_2026,is_cr,proba_extincao,bioma_amazonia,bioma_mata_atlantica,bioma_cerrado,bioma_caatinga,bioma_pampa,bioma_pantanal,bioma_sistema_costeiro_marinho,regiao_norte,regiao_nordeste,regiao_sudeste,regiao_sul,regiao_centro_oeste,is_endemica,is_migratoria,tendencia_declinando,ameaca_expansao_urbana,ameaca_agropecuaria,ameaca_energia_mineracao,ameaca_transporte,ameaca_uso_recursos,ameaca_perturbacao_humana,ameaca_modificacoes_sistema,ameaca_invasoras,ameaca_poluicao,ameaca_mudancas_climaticas,risco_inicial_2014
Lepidoteuthis grimaldii,lula,NE,LC,0,0.001772251642763271,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Callibaetis willineri,Efemérida,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Callibaetis jocosus,Efemérida,NE,LC,0,0.001772251642763271,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Palaemon argentinus,Camarão-fantasma-argentino,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cloeodes opacus,Efemérida,NE,LC,0,0.001772251642763271,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptohyphes peterseni,Efemérida,NE,LC,0,0.001772251642763271,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Trichodactylus kensleyi,Caranguejo-de-água-doce,NE,LC,0,0.001772251642763271,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Parastacus pilimanus,Lagostim,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Scinax aromothyella,"perereca-risonha, risadinha",NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tricorythodes barbus,"efemérida, siriruia",NE,LC,0,0.001772251642763271,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia serva,Libélula,NE,LC,0,0.001772251642763271,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Caenis plaumanni,Efemérida,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pseudopaludicola falcipes,Hensel’s Swamp Frog,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tibiagomphus uncatus,Libélula,NE,LC,0,0.001772251642763271,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus latinasus,Não Informado,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Houssayella iguazuensis,Esponja,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pseudis minuta,Não Informado,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rhinella achavali,Não Informado,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rhinella arenarum,Não Informado,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Caenis tenella,Não Informado,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Homothraulus misionensis,Efemérida,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rhinella dorbignyi,Não Informado,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana pulchella,Não Informado,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pleurodema bibroni,Não Informado,NE,LC,0,0.001772251642763271,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Zonophora diversa,Libélula,NE,DD,0,0.001772251642763271,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Progomphus lepidus,Libélula,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Melanophryniscus devincenzii,Sapinho-de-barriga-vermelha,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Melanophryniscus atroluteus,Sapinho-de-barriga-vermelha,NE,LC,0,0.001772251642763271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus plaumanni,Rãnzinha-assobiadora,NE,LC,0,0.001772251642763271,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tricorythodes hiemalis,Não Informado,NE,LC,0,0.0016950783315783317,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Traverella bradleyi,Não Informado,NE,DD,0,0.0016238443068559347,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Meridiorhantus orbignyi,Besouro mergulhador,NE,DD,0,0.0016238443068559347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Asthenopodes picteti,Efemérida,NE,DD,0,0.0016238443068559347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Lepidobatrachus asper,Paraguay Horned Frog,NE,LC,0,0.0016238443068559347,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Callibaetis viviparus,Efemérida,NE,LC,0,0.0016238443068559347,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus pustulatus,Não Informado,NE,LC,0,0.0016084526048663979,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Campsurus amapaensis,Efemérida,NE,LC,0,0.0016084526048663979,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hydromastodon sallesi,Efemérida,NE,LC,0,0.0016084526048663979,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Acanthagrion jessei,Libélula,NE,LC,0,0.0016084526048663979,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hetaerina indeprensa,Libélula,NE,LC,0,0.0016084526048663979,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Javania cailleti,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Clathrina cylindractina,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Parazoanthus swiftii,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hymenancora tenuissima,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Darwinella gardineri,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Darwinella australiensis,Esponja,NE,DD,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Thouarella koellikeri,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Characella pachastrelloides,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Thouarella diadema,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Caryophyllia paucipalata,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tethytimea authia,Esponja,NE,DD,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Peisos petrunkevitchi,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Artemesia longinaris,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Desmacella annexa,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argonauta argo,Nautilus de papel,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pseudoboletia maculata,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Caliacis nutans,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Euryspongia rosea,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Arturia alcatraziensis,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Scyllarus depressus,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pleoticus muelleri,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Illex argentinus,calamar-argentino,NE,DD,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Vosmaeropsis sericata,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Villogorgia nigrescens,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Virgularia presbytes,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Vosmaeropsis levis,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Deltocyathus moseleyi,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Lycoteuthis lorigera,lula,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tanacetipathes hirta,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dysidea avara,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Neohelice granulata,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Calyptrophora microdentata,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nephropsis aculeata,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sycon ampulla,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Schizocyathus fissilis,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptogorgia violacea,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Caryophyllia antillarum,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ovalipes trimaculatus,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Paguristes robustus,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Primnoella delicatissima,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cliona viridis,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ascandra ascandroides,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Stylatula brasiliensis,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Corymorpha januarii,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Candidella imbricata,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leucosolenia arachnoides,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tripedalia cystophora,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cladocora debilis,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Metanephrops rubellus,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Acarnus souriei,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Eledone gaucha,polvo,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hemicorallium niobe,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Anthothela grandiflora,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Anthomastus grandiflorus,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Corallium medea,Coral vermelho,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Coenophthalmus tridentatus,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Octopus tehuelchus,polvo,NE,DD,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leucandra rudifera,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Scyllarides deceptor,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Haliclona vansoesti,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Aphrocallistes beatrix,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Antipathes furcata,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Deltocyathus pourtalesi,Não Informado,NE,DD,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Bebryce parastellata,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Clathrina blanca,Esponja,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Trochocyathus laboreli,Não Informado,NE,LC,0,0.0015303614008730288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Paracloeodes charrua,Efemérida,NE,LC,0,0.0014531880896880896,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Progomphus dorsopallidus,Libélula,NE,LC,0,0.0014531880896880896,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Perilestes fragilis,Libélula,NE,LC,0,0.0014531880896880896,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Callibaetis guttatus,Efemérida,NE,LC,0,0.0014531880896880896,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Macrothemis tenuis,Libélula,NE,LC,0,0.0014531880896880896,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hetaerina simplex,Libélula,NE,LC,0,0.0014523727500569605,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Oxyagrion chapadense,Libélula,NE,LC,0,0.0014523727500569605,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Oxyagrion impunctatum,Libélula,NE,LC,0,0.0014523727500569605,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Traverhyphes edmundsi,Efemérida,NE,LC,0,0.0014523727500569605,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus furnarius,Não Informado,NE,LC,0,0.0014523727500569605,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus rubicundulus,Não Informado,NE,LC,0,0.0014523727500569605,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Elasmothemis constricta,Libélula,NE,LC,0,0.0014523727500569605,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Micrathyria ocellata,Libélula,NE,LC,0,0.0012533036487322202,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Macrothemis hemichlora,Libélula,NE,LC,0,0.0012533036487322202,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus mystacinus,Rã-assobiadora,NE,LC,0,0.0012533036487322202,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Arbacia lixula,ouriço preto,NE,LC,0,0.0012013570718687,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
Uracis ovipositrix,Libélula,NE,LC,0,0.0011742449982449985,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dilocarcinus pagei,Caranguejo-de-água-doce,NE,LC,0,0.0011742449982449985,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Acanthagrion phallicorne,Libélula,NE,LC,0,0.0011742449982449985,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Erythrodiplax laurentia,"lava-bunda, lavadeira, Libélula",NE,LC,0,0.0011742449982449985,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mecistogaster linearis,Libélula,NE,LC,0,0.0011742449982449985,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Latineosus sigillatus,efemérida,NE,LC,0,0.0011742449982449985,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Asthenopodes chumuco,efemérida,NE,LC,0,0.0011742449982449985,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tricorythopsis rondoniensis,"efemérida, siriruia",NE,LC,0,0.0011742449982449985,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Gynacantha gracilis,Libélula,NE,LC,0,0.0011742449982449985,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mecistogaster ornata,Libélula,NE,LC,0,0.0011742449982449985,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Megapodagrion megalopus,Libélula,NE,LC,0,0.0011742449982449985,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Triacanthagyna trifida,Libélula,NE,LC,0,0.0011742449982449985,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Anheteromeyenia ornata,Geléia-d'água,NE,LC,0,0.0011742449982449985,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Aphylla molossus,Libélula,NE,LC,0,0.0011742449982449985,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Oncosclera tonollii,Esponja aglutinadora,NE,LC,0,0.0011742449982449985,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Triacanthagyna septima,Libélula,NE,LC,0,0.0011742449982449985,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Micrathyria laevigata,Libélula,NE,LC,0,0.0011742449982449985,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Diastatops intensa,Libélula,NE,LC,0,0.0011742449982449985,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Micrathyria stawiarskii,Libélula,NE,LC,0,0.0011742449982449985,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Triacanthagyna ditzleri,Libélula,NE,LC,0,0.0011742449982449985,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brechmorhoga praedatrix,Libélula,NE,LC,0,0.0011742449982449985,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Oligoclada amphinome,Libélula,NE,LC,0,0.0011742449982449985,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Gynacantha mexicana,Libélula,NE,LC,0,0.0011742449982449985,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Oncosclera schubarti,Esponja aglutinadora,NE,LC,0,0.0011742449982449985,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Perilestes gracillimus,Libélula,NE,LC,0,0.0011742449982449985,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Macrothemis extensa,"lava-bunda, lavadeira, Libélula",NE,LC,0,0.0011742449982449985,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Campsurus latipennis,Efemérida,NE,LC,0,0.0011742449982449985,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Campsurus litaninensis,Efemérida,NE,LC,0,0.0011742449982449985,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Libellula herculea,Libélula,NE,LC,0,0.0011742449982449985,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Macrothemis flavescens,Libélula,NE,LC,0,0.0011742449982449985,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Erythrodiplax parvimaculata,"lava-bunda, lavadeira, Libélula",NE,LC,0,0.0011742449982449985,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
