especie,nome_comum,status_2014,status_2026,is_cr,proba_extincao,bioma_amazonia,bioma_mata_atlantica,bioma_cerrado,bioma_caatinga,bioma_pampa,bioma_pantanal,bioma_sistema_costeiro_marinho,regiao_norte,regiao_nordeste,regiao_sudeste,regiao_sul,regiao_centro_oeste,is_endemica,is_migratoria,tendencia_declinando,ameaca_expansao_urbana,ameaca_agropecuaria,ameaca_energia_mineracao,ameaca_transporte,ameaca_uso_recursos,ameaca_perturbacao_humana,ameaca_modificacoes_sistema,ameaca_invasoras,ameaca_poluicao,ameaca_mudancas_climaticas,risco_inicial_2014
Mionectes oleagineus,abre-asa,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mionectes macconnelli,abre-asa-da-mata,NE,LC,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mionectes amazonus,abre-asa-do-acre,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiothlypis flaveola,canário-do-mato,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiothlypis bivittata,pula-pula-de-duas-fitas,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiornis ecaudatus,Caçula,NE,LC,0,0.0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiornis auricularis,miudinho,NE,LC,0,0.0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiophobus fasciatus,filipe,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiopagis viridicata,guaracava-de-crista-alaranjada,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiopagis gaimardii,maria-pechim,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiopagis flavivertex,guaracava-de-penacho-amarelo,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiopagis caniceps,guaracava-cinzenta,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiodynastes maculatus,bem-te-vi-rajado,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiodynastes luteiventris,bem-te-vi-de-barriga-sulfúrea,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myioborus miniatus,mariquita-cinza,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myioborus castaneocapilla,mariquita-de-cabeça-parda,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiobius barbatus,assanhadinho,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiobius atricaudus,assanhadinho-de-cauda-preta,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiarchus tyrannulus,maria-cavaleira-de-rabo-enferrujado,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendroma erythroptera,limpa-folha-de-asa-castanha,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmelastes schistaceus,formigueiro-cinza,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Myrmelastes saturatus,formigueiro-de-roraima,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmelastes rufifacies,Formigueiro-De-Cara-Ruiva,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmelastes leucostigma,formigueiro-de-asa-pintada,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmelastes hyperythrus,formigueiro-chumbo,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmelastes humaythae,formigueiro-de-cauda-curta,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmelastes caurensis,formigueiro-do-caura,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0
Myrmeciza longipes,formigueiro-de-barriga-branca,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiozetetes similis,bentevizinho-de-penacho-vermelho,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiozetetes luteiventris,bem-te-vi-barulhento,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiozetetes granadensis,bem-te-vi-de-cabeça-cinza,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiozetetes cayanensis,bentevizinho-de-asa-ferrugínea,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiothlypis mesoleuca,pula-pula-da-guiana,NE,LC,0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiothlypis leucophrys,pula-pula-de-sobrancelha,NE,LC,0,0.0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myiothlypis fulvicauda,pula-pula-de-cauda-avermelhada,NE,LC,0,0.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmophylax atrothorax,Formigueiro-De-Peito-Preto,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmoderus ferrugineus,formigueiro-ferrugem,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmoborus stictopterus,formigueiro-liso-do-rio-negro,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmoborus myotherinus,Formigueiro-De-Cara-Preta,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmoborus lophotes,formigueiro-do-bambu,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmoborus leucophrys,Papa-Formiga-De-Sobrancelha,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmoborus berlepschi,formigueiro-liso-do-solimões,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dolospingus fringilloides,papa-capim-de-coleira,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
Discosura longicaudus,bandeirinha,NE,LC,0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Diopsittaca nobilis,maracanã-pequena,NE,LC,0,0.0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Diglossa major,fura-flor-grande,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Diglossa duidae,fura-flor-escamado,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dichrozona cincta,tovaquinha,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Deroptyus accipitrinus,anacã,NE,LC,0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendroplex picus,arapaçu-de-bico-branco,NE,LC,0,0.0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendroplex kienerii,arapaçu-ferrugem,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Myrmotherula oreni,choquinha-do-bambu,VU,VU,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
Myrmotherula obscura,choquinha-de-bico-curto,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmotherula multostriata,Choquinha-estriada-da-Amazônia,NE,LC,0,0.0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmotherula menetriesii,Choquinha-De-Garganta-Cinza,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmotherula longipennis,Choquinha-De-Asa-Comprida,NE,LC,0,0.0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmotherula heteroptera,choquinha-do-purus,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmotherula cherriei,choquinha-de-peito-riscado,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Myrmotherula brachyura,choquinha-miúda,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmotherula behni,choquinha-de-asa-lisa,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Myrmotherula axillaris,choquinha-de-flanco-branco,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmotherula assimilis,choquinha-da-várzea,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Myrmotherula ambigua,choquinha-de-coroa-listrada,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Myrmothera simplex,torom-de-peito-pardo,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmothera campanisona,tovaca-patinho,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmothera berlepschi,Torom-Torom,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmornis torquata,Pinto-Do-Mato-Carijó,NE,LC,0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendrocolaptes concolor,arapaçu-concolor,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0.0
Dendrocolaptes certhia,arapaçu-barrado,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendrocincla fuliginosa,arapaçu-pardo,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendrocincla atrirostris,arapaçu-pardo-de-mato-grosso,NE,LC,0,0.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendrexetastes rufigula,arapaçu-galinha,NE,LC,0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Neoctantes niger,choca-preta,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Neocrex erythrops,turu-turu,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nengetus cinereus,primavera,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nemosia pileata,saíra-de-chapéu-preto,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nasica longirostris,Arapaçu-De-Bico-Comprido,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nannopsittaca panychlora,periquito-dos-tepuis,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Nannochordeiles pusillus,bacurauzinho,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Myrmotherula surinamensis,choquinha-estriada,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Myrmotherula sunensis,choquinha-do-oeste,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
Myrmotherula sclateri,Choquinha-De-Garganta-Amarela,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hirundinea ferruginea,gibão-de-couro,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Notharchus ordii,macuru-de-peito-marrom,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Notharchus macrorhynchos,macuru-de-pescoço-branco,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Notharchus hyperrhynchus,Macuru-De-Testa-Branca,NE,LC,0,0.0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nonnula sclateri,freirinha-amarelada,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Nonnula ruficapilla,Freirinha-De-Coroa-Castanha,NE,LC,0,0.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Neopipo cinnamomea,enferrujadinho,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Neopelma sulphureiventer,fruxu-de-barriga-amarela,NE,LC,0,0.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Neopelma pallescens,fruxu-do-cerradão,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Neopelma chrysocephalum,fruxu-do-carrasco,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Neomorphus rufipennis,jacu-estalo-de-asa-vermelha,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
Neomorphus pucheranii,jacu-estalo-de-bico-vermelho,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
Dendrocolaptes radiolatus,arapaçu-barrado-do-napo,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendrocolaptes platyrostris,arapaçu-grande,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendrocolaptes picumnus,arapaçu-meio-barrado,NE,LC,0,0.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendrocolaptes juruanus,arapaçu-barrado-do-juruá,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nothocrax urumutum,urumutum,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Notharchus tectus,macuru-pintado,NE,LC,0,0.0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Hylocharis sapphirina,beija-flor-safira,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hylocharis chrysura,beija-flor-dourado,NE,LC,0,0.0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hylexetastes stresemanni,arapaçu-de-barriga-pintada,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Hylexetastes perrotii,arapaçu-de-bico-vermelho,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hydropsalis whitelyi,bacurau-dos-tepuis,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hydropsalis torquata,bacurau-tesoura,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hydropsalis roraimae,bacurau-de-roraima,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hydropsalis parvula,bacurau-chintã,NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Hydropsalis maculicaudus,bacurau-de-rabo-maculado,NE,LC,0,0.0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hydropsalis longirostris,bacurau-da-telha,NE,LC,0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hydropsalis heterura,bacurau-chintã-do-norte,NE,DD,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hydropsalis climacocerca,acurana,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hydropsalis cayennensis,bacurau-de-cauda-branca,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nycticorax nycticorax,socó-dorminhoco,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
Nyctibius griseus,"mãe-da-lua, urutau",NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nyctibius grandis,"mãe-da-lua-gigante, urutau-grande",NE,LC,0,0.0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nyctanassa violacea,"dorminhoco, matrião, savacu-de-coroa, tamatião, taquiri",NE,LC,0,0.0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
Brotogeris sanctithomae,periquito-testinha,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brotogeris cyanoptera,periquito-de-asa-azul,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brotogeris chrysoptera,periquito-de-asa-dourada,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brachygalba lugubris,ariramba-preta,NE,LC,0,0.0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brachygalba albogularis,agulha-de-garganta-branca,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Botaurus pinnatus,socó-boi-baio,NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Berlepschia rikeri,limpa-folha-do-buriti,NE,LC,0,0.0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Basileuterus culicivorus,pula-pula,NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Baryphthengus martii,juruva-ruiva,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Bartramia longicauda,maçarico-do-campo,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0
Automolus subulatus,limpa-folha-riscado,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cypseloides senex,taperuçu-velho,NE,LC,0,0.0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0
Cypseloides niger,taperuçu-escuro,NE,DD,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Cypseloides fumigatus,taperuçu-preto,NE,LC,0,0.0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Cypseloides cryptus,taperuçu-de-mento-branco,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0
Cyphos macrodactylus,rapazinho-de-boné-vermelho,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cyphorhinus transfluvialis,uirapuru-do-imeri,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Oneillornis salvini,mãe-de-taoca-de-cauda-barrada,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
Ochthornis littoralis,maria-da-praia,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nystalus torridus,Rapazinho-estriado-do-leste,NE,NT,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0.0
Nystalus striolatus,rapazinho-estriado-de-rondônia,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Nystalus obamai,rapazinho-estriado-do-oeste,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nystalus maculatus,rapazinho-dos-velhos,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nystalus chacuru,joão-bobo,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nyctiprogne leucopyga,bacurau-de-cauda-barrada,NE,LC,0,0.0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nyctiphrynus ocellatus,bacurau-ocelado,NE,LC,0,0.0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nyctidromus nigrescens,bacurau-de-lajeado,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Campephilus rubricollis,pica-pau-de-barriga-vermelha,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Campephilus melanoleucos,pica-pau-de-topete-vermelho,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Campephilus leucopogon,pica-pau-de-barriga-preta,NE,LC,0,0.0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Calonectris diomedea,cagarra-do-mediterrâneo,NE,,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Calliphlox amethystina,estrelinha-ametista,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Calidris pusilla,maçarico-rasteirinho,EN,EN,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,2.0
Hieraspiza superciliosa,"gavião-miudinho, tauató-passarinho",NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
